"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Italy (IT)","Actual Total Load [MW] - Italy (IT)"
"03.05.2017 15:00 - 03.05.2017 16:00","36404","37503"
"03.05.2017 16:00 - 03.05.2017 17:00","36286","37688"
"03.05.2017 17:00 - 03.05.2017 18:00","35578","36677"
"03.05.2017 18:00 - 03.05.2017 19:00","34363","35839"
"03.05.2017 19:00 - 03.05.2017 20:00","34683","36706"
"03.05.2017 20:00 - 03.05.2017 21:00","36983","38117"
"03.05.2017 21:00 - 03.05.2017 22:00","37623","36668"
"03.05.2017 22:00 - 03.05.2017 23:00","34393","32987"
"03.05.2017 23:00 - 04.05.2017 00:00","30345","29518"
"04.05.2017 00:00 - 04.05.2017 01:00","26725","26576"
"04.05.2017 01:00 - 04.05.2017 02:00","24802","25036"
"04.05.2017 02:00 - 04.05.2017 03:00","23923","24098"
"04.05.2017 03:00 - 04.05.2017 04:00","23541","23745"
"04.05.2017 04:00 - 04.05.2017 05:00","23750","24193"
"04.05.2017 05:00 - 04.05.2017 06:00","25092","25476"
"04.05.2017 06:00 - 04.05.2017 07:00","27905","28706"
"04.05.2017 07:00 - 04.05.2017 08:00","33453","34387"
"04.05.2017 08:00 - 04.05.2017 09:00","38248","38652"
"04.05.2017 09:00 - 04.05.2017 10:00","39881","39733"
"04.05.2017 10:00 - 04.05.2017 11:00","39575","39960"
"04.05.2017 11:00 - 04.05.2017 12:00","39142","39404"
"04.05.2017 12:00 - 04.05.2017 13:00","36350","36609"
"04.05.2017 13:00 - 04.05.2017 14:00","35524","36103"
"04.05.2017 14:00 - 04.05.2017 15:00","37135","37346"
"04.05.2017 15:00 - 04.05.2017 16:00","38143","37634"
"04.05.2017 16:00 - 04.05.2017 17:00","38125","38172"
"04.05.2017 17:00 - 04.05.2017 18:00","37656","37139"
"04.05.2017 18:00 - 04.05.2017 19:00","36917","36556"
"04.05.2017 19:00 - 04.05.2017 20:00","37284","37165"
"04.05.2017 20:00 - 04.05.2017 21:00","38064","38345"
"04.05.2017 21:00 - 04.05.2017 22:00","37059","36690"
"04.05.2017 22:00 - 04.05.2017 23:00","33729","33196"
"04.05.2017 23:00 - 05.05.2017 00:00","30001","29893"
"05.05.2017 00:00 - 05.05.2017 01:00","26834","27045"
"05.05.2017 01:00 - 05.05.2017 02:00","25117","25488"
"05.05.2017 02:00 - 05.05.2017 03:00","24083","24529"
"05.05.2017 03:00 - 05.05.2017 04:00","23663","24209"
"05.05.2017 04:00 - 05.05.2017 05:00","23983","24283"
"05.05.2017 05:00 - 05.05.2017 06:00","25071","25609"
"05.05.2017 06:00 - 05.05.2017 07:00","27902","28668"
"05.05.2017 07:00 - 05.05.2017 08:00","33143","34054"
"05.05.2017 08:00 - 05.05.2017 09:00","37898","37772"
"05.05.2017 09:00 - 05.05.2017 10:00","39169","38554"
"05.05.2017 10:00 - 05.05.2017 11:00","39392","37811"
"05.05.2017 11:00 - 05.05.2017 12:00","38915","37256"
"05.05.2017 12:00 - 05.05.2017 13:00","35936","35124"
"05.05.2017 13:00 - 05.05.2017 14:00","35072","34825"
"05.05.2017 14:00 - 05.05.2017 15:00","35989","35935"
"05.05.2017 15:00 - 05.05.2017 16:00","36411","36273"
"05.05.2017 16:00 - 05.05.2017 17:00","36387","35926"
"05.05.2017 17:00 - 05.05.2017 18:00","35771","35373"
"05.05.2017 18:00 - 05.05.2017 19:00","34766","35080"
"05.05.2017 19:00 - 05.05.2017 20:00","35110","35802"
"05.05.2017 20:00 - 05.05.2017 21:00","36695","36967"
"05.05.2017 21:00 - 05.05.2017 22:00","36462","36014"
"05.05.2017 22:00 - 05.05.2017 23:00","33250","32671"
"05.05.2017 23:00 - 06.05.2017 00:00","29759","29722"
"06.05.2017 00:00 - 06.05.2017 01:00","26946","26940"
"06.05.2017 01:00 - 06.05.2017 02:00","25272","25159"
"06.05.2017 02:00 - 06.05.2017 03:00","24091","24066"
"06.05.2017 03:00 - 06.05.2017 04:00","23586","23485"
"06.05.2017 04:00 - 06.05.2017 05:00","23297","23526"
"06.05.2017 05:00 - 06.05.2017 06:00","23510","23586"
"06.05.2017 06:00 - 06.05.2017 07:00","23874","24172"
"06.05.2017 07:00 - 06.05.2017 08:00","26696","27297"
"06.05.2017 08:00 - 06.05.2017 09:00","29435","30096"
"06.05.2017 09:00 - 06.05.2017 10:00","30547","31535"
"06.05.2017 10:00 - 06.05.2017 11:00","30369","31462"
"06.05.2017 11:00 - 06.05.2017 12:00","29275","31008"
"06.05.2017 12:00 - 06.05.2017 13:00","28490","30068"
"06.05.2017 13:00 - 06.05.2017 14:00","27358","28875"
"06.05.2017 14:00 - 06.05.2017 15:00","26717","28746"
"06.05.2017 15:00 - 06.05.2017 16:00","26986","28502"
"06.05.2017 16:00 - 06.05.2017 17:00","27181","28449"
"06.05.2017 17:00 - 06.05.2017 18:00","27981","28944"
"06.05.2017 18:00 - 06.05.2017 19:00","28821","29438"
"06.05.2017 19:00 - 06.05.2017 20:00","30311","30596"
"06.05.2017 20:00 - 06.05.2017 21:00","31005","31521"
"06.05.2017 21:00 - 06.05.2017 22:00","30715","30162"
"06.05.2017 22:00 - 06.05.2017 23:00","28858","27893"
"06.05.2017 23:00 - 07.05.2017 00:00","26611","25677"
"07.05.2017 00:00 - 07.05.2017 01:00","23933","23560"
"07.05.2017 01:00 - 07.05.2017 02:00","22069","21798"
"07.05.2017 02:00 - 07.05.2017 03:00","20912","20892"
"07.05.2017 03:00 - 07.05.2017 04:00","20241","20339"
"07.05.2017 04:00 - 07.05.2017 05:00","20265","20336"
"07.05.2017 05:00 - 07.05.2017 06:00","20490","20477"
"07.05.2017 06:00 - 07.05.2017 07:00","19976","19887"
"07.05.2017 07:00 - 07.05.2017 08:00","20862","21080"
"07.05.2017 08:00 - 07.05.2017 09:00","22636","22801"
"07.05.2017 09:00 - 07.05.2017 10:00","24421","24008"
"07.05.2017 10:00 - 07.05.2017 11:00","24973","24923"
"07.05.2017 11:00 - 07.05.2017 12:00","25331","25328"
"07.05.2017 12:00 - 07.05.2017 13:00","25265","25671"
"07.05.2017 13:00 - 07.05.2017 14:00","24209","23891"
"07.05.2017 14:00 - 07.05.2017 15:00","23283","23234"
"07.05.2017 15:00 - 07.05.2017 16:00","23496","23398"
"07.05.2017 16:00 - 07.05.2017 17:00","23400","23278"
"07.05.2017 17:00 - 07.05.2017 18:00","23758","23576"
"07.05.2017 18:00 - 07.05.2017 19:00","24820","24707"
"07.05.2017 19:00 - 07.05.2017 20:00","26782","26256"
"07.05.2017 20:00 - 07.05.2017 21:00","28981","28531"
"07.05.2017 21:00 - 07.05.2017 22:00","29396","28757"
"07.05.2017 22:00 - 07.05.2017 23:00","27744","26763"
"07.05.2017 23:00 - 08.05.2017 00:00","25179","24348"
"08.05.2017 00:00 - 08.05.2017 01:00","22365","21937"
"08.05.2017 01:00 - 08.05.2017 02:00","21025","20368"
"08.05.2017 02:00 - 08.05.2017 03:00","20189","19701"
"08.05.2017 03:00 - 08.05.2017 04:00","19916","19648"
"08.05.2017 04:00 - 08.05.2017 05:00","20655","20267"
"08.05.2017 05:00 - 08.05.2017 06:00","22218","21787"
"08.05.2017 06:00 - 08.05.2017 07:00","25880","25751"
"08.05.2017 07:00 - 08.05.2017 08:00","32068","31655"
"08.05.2017 08:00 - 08.05.2017 09:00","36786","36446"
"08.05.2017 09:00 - 08.05.2017 10:00","38076","37910"
"08.05.2017 10:00 - 08.05.2017 11:00","37947","37578"
"08.05.2017 11:00 - 08.05.2017 12:00","37898","37054"
"08.05.2017 12:00 - 08.05.2017 13:00","35491","34329"
"08.05.2017 13:00 - 08.05.2017 14:00","35113","34941"
"08.05.2017 14:00 - 08.05.2017 15:00","36486","36137"
"08.05.2017 15:00 - 08.05.2017 16:00","36904","36232"
"08.05.2017 16:00 - 08.05.2017 17:00","36849","36062"
"08.05.2017 17:00 - 08.05.2017 18:00","36439","35270"
"08.05.2017 18:00 - 08.05.2017 19:00","35238","34752"
"08.05.2017 19:00 - 08.05.2017 20:00","35612","35402"
"08.05.2017 20:00 - 08.05.2017 21:00","36992","36457"
"08.05.2017 21:00 - 08.05.2017 22:00","36065","35570"
"08.05.2017 22:00 - 08.05.2017 23:00","32492","31881"
"08.05.2017 23:00 - 09.05.2017 00:00","29237","28668"
"09.05.2017 00:00 - 09.05.2017 01:00","26559","25874"
"09.05.2017 01:00 - 09.05.2017 02:00","24675","24320"
"09.05.2017 02:00 - 09.05.2017 03:00","23770","23419"
"09.05.2017 03:00 - 09.05.2017 04:00","23582","23301"
"09.05.2017 04:00 - 09.05.2017 05:00","23767","23426"
"09.05.2017 05:00 - 09.05.2017 06:00","24990","24641"
"09.05.2017 06:00 - 09.05.2017 07:00","28085","27854"
"09.05.2017 07:00 - 09.05.2017 08:00","33445","33326"
"09.05.2017 08:00 - 09.05.2017 09:00","38278","37555"
"09.05.2017 09:00 - 09.05.2017 10:00","39595","38206"
"09.05.2017 10:00 - 09.05.2017 11:00","39400","37751"
"09.05.2017 11:00 - 09.05.2017 12:00","38578","37875"
"09.05.2017 12:00 - 09.05.2017 13:00","35847","35787"
"09.05.2017 13:00 - 09.05.2017 14:00","35333","36224"
"09.05.2017 14:00 - 09.05.2017 15:00","36677","37959"
"09.05.2017 15:00 - 09.05.2017 16:00","37373","37724"
"09.05.2017 16:00 - 09.05.2017 17:00","37474","37446"
"09.05.2017 17:00 - 09.05.2017 18:00","36823","36180"
"09.05.2017 18:00 - 09.05.2017 19:00","35952","35066"
"09.05.2017 19:00 - 09.05.2017 20:00","36133","35938"
"09.05.2017 20:00 - 09.05.2017 21:00","37473","36991"
"09.05.2017 21:00 - 09.05.2017 22:00","36380","36144"
"09.05.2017 22:00 - 09.05.2017 23:00","32794","32386"
"09.05.2017 23:00 - 10.05.2017 00:00","29254","29363"
"10.05.2017 00:00 - 10.05.2017 01:00","26471","27017"
"10.05.2017 01:00 - 10.05.2017 02:00","24855","25391"
"10.05.2017 02:00 - 10.05.2017 03:00","23637","24396"
"10.05.2017 03:00 - 10.05.2017 04:00","23493","24159"
"10.05.2017 04:00 - 10.05.2017 05:00","23670","24384"
"10.05.2017 05:00 - 10.05.2017 06:00","24642","25500"
"10.05.2017 06:00 - 10.05.2017 07:00","27306","28541"
"10.05.2017 07:00 - 10.05.2017 08:00","32475","33995"
"10.05.2017 08:00 - 10.05.2017 09:00","36808","38074"
"10.05.2017 09:00 - 10.05.2017 10:00","37860","39112"
"10.05.2017 10:00 - 10.05.2017 11:00","37494","38622"
"10.05.2017 11:00 - 10.05.2017 12:00","37624","37892"
"10.05.2017 12:00 - 10.05.2017 13:00","35940","35160"
"10.05.2017 13:00 - 10.05.2017 14:00","35909","34971"
"10.05.2017 14:00 - 10.05.2017 15:00","37571","36627"
"10.05.2017 15:00 - 10.05.2017 16:00","37669","36906"
"10.05.2017 16:00 - 10.05.2017 17:00","37272","37147"
"10.05.2017 17:00 - 10.05.2017 18:00","35941","36522"
"10.05.2017 18:00 - 10.05.2017 19:00","35280","35855"
"10.05.2017 19:00 - 10.05.2017 20:00","35631","36552"
"10.05.2017 20:00 - 10.05.2017 21:00","36405","37683"
"10.05.2017 21:00 - 10.05.2017 22:00","36185","36439"
"10.05.2017 22:00 - 10.05.2017 23:00","32842","32733"
"10.05.2017 23:00 - 11.05.2017 00:00","29423","29413"
"11.05.2017 00:00 - 11.05.2017 01:00","26783","26613"
"11.05.2017 01:00 - 11.05.2017 02:00","25080","24946"
"11.05.2017 02:00 - 11.05.2017 03:00","24275","24015"
"11.05.2017 03:00 - 11.05.2017 04:00","23878","23807"
"11.05.2017 04:00 - 11.05.2017 05:00","23990","23963"
"11.05.2017 05:00 - 11.05.2017 06:00","25155","24933"
"11.05.2017 06:00 - 11.05.2017 07:00","27862","28056"
"11.05.2017 07:00 - 11.05.2017 08:00","33105","33372"
"11.05.2017 08:00 - 11.05.2017 09:00","37613","37458"
"11.05.2017 09:00 - 11.05.2017 10:00","39263","38704"
"11.05.2017 10:00 - 11.05.2017 11:00","39102","39090"
"11.05.2017 11:00 - 11.05.2017 12:00","38320","38662"
"11.05.2017 12:00 - 11.05.2017 13:00","35644","36277"
"11.05.2017 13:00 - 11.05.2017 14:00","34617","36354"
"11.05.2017 14:00 - 11.05.2017 15:00","36442","37504"
"11.05.2017 15:00 - 11.05.2017 16:00","37739","37599"
"11.05.2017 16:00 - 11.05.2017 17:00","37770","38123"
"11.05.2017 17:00 - 11.05.2017 18:00","36544","37338"
"11.05.2017 18:00 - 11.05.2017 19:00","35473","36753"
"11.05.2017 19:00 - 11.05.2017 20:00","36085","37239"
"11.05.2017 20:00 - 11.05.2017 21:00","36942","37705"
"11.05.2017 21:00 - 11.05.2017 22:00","36904","36090"
"11.05.2017 22:00 - 11.05.2017 23:00","33702","32596"
"11.05.2017 23:00 - 12.05.2017 00:00","30504","29601"
"12.05.2017 00:00 - 12.05.2017 01:00","26680","26897"
"12.05.2017 01:00 - 12.05.2017 02:00","25017","25274"
"12.05.2017 02:00 - 12.05.2017 03:00","24060","24370"
"12.05.2017 03:00 - 12.05.2017 04:00","23775","24059"
"12.05.2017 04:00 - 12.05.2017 05:00","23845","24232"
"12.05.2017 05:00 - 12.05.2017 06:00","24614","25160"
"12.05.2017 06:00 - 12.05.2017 07:00","28194","28345"
"12.05.2017 07:00 - 12.05.2017 08:00","33221","33800"
"12.05.2017 08:00 - 12.05.2017 09:00","37553","38238"
"12.05.2017 09:00 - 12.05.2017 10:00","38812","39285"
"12.05.2017 10:00 - 12.05.2017 11:00","38596","39239"
"12.05.2017 11:00 - 12.05.2017 12:00","38162","39150"
"12.05.2017 12:00 - 12.05.2017 13:00","35479","37161"
"12.05.2017 13:00 - 12.05.2017 14:00","35016","36088"
"12.05.2017 14:00 - 12.05.2017 15:00","36077","36743"
"12.05.2017 15:00 - 12.05.2017 16:00","36751","37295"
"12.05.2017 16:00 - 12.05.2017 17:00","36807","36972"
"12.05.2017 17:00 - 12.05.2017 18:00","36192","36353"
"12.05.2017 18:00 - 12.05.2017 19:00","35301","35870"
"12.05.2017 19:00 - 12.05.2017 20:00","35355","36217"
"12.05.2017 20:00 - 12.05.2017 21:00","36540","36771"
"12.05.2017 21:00 - 12.05.2017 22:00","35563","35543"
"12.05.2017 22:00 - 12.05.2017 23:00","32272","32135"
"12.05.2017 23:00 - 13.05.2017 00:00","29004","29322"
"13.05.2017 00:00 - 13.05.2017 01:00","26897","26697"
"13.05.2017 01:00 - 13.05.2017 02:00","25232","24941"
"13.05.2017 02:00 - 13.05.2017 03:00","24142","23948"
"13.05.2017 03:00 - 13.05.2017 04:00","23603","23428"
"13.05.2017 04:00 - 13.05.2017 05:00","23475","23423"
"13.05.2017 05:00 - 13.05.2017 06:00","23480","23328"
"13.05.2017 06:00 - 13.05.2017 07:00","23776","23916"
"13.05.2017 07:00 - 13.05.2017 08:00","26985","26905"
"13.05.2017 08:00 - 13.05.2017 09:00","29889","29557"
"13.05.2017 09:00 - 13.05.2017 10:00","31255","31261"
"13.05.2017 10:00 - 13.05.2017 11:00","31409","31505"
"13.05.2017 11:00 - 13.05.2017 12:00","30748","30573"
"13.05.2017 12:00 - 13.05.2017 13:00","29601","28636"
"13.05.2017 13:00 - 13.05.2017 14:00","27993","27047"
"13.05.2017 14:00 - 13.05.2017 15:00","27483","26725"
"13.05.2017 15:00 - 13.05.2017 16:00","27427","26641"
"13.05.2017 16:00 - 13.05.2017 17:00","27579","26909"
"13.05.2017 17:00 - 13.05.2017 18:00","28152","27804"
"13.05.2017 18:00 - 13.05.2017 19:00","28779","28385"
"13.05.2017 19:00 - 13.05.2017 20:00","29867","29244"
"13.05.2017 20:00 - 13.05.2017 21:00","30811","30204"
"13.05.2017 21:00 - 13.05.2017 22:00","30292","29857"
"13.05.2017 22:00 - 13.05.2017 23:00","28241","27725"
"13.05.2017 23:00 - 14.05.2017 00:00","25907","25552"
"14.05.2017 00:00 - 14.05.2017 01:00","23790","23543"
"14.05.2017 01:00 - 14.05.2017 02:00","21997","21431"
"14.05.2017 02:00 - 14.05.2017 03:00","20918","20552"
"14.05.2017 03:00 - 14.05.2017 04:00","20321","20134"
"14.05.2017 04:00 - 14.05.2017 05:00","20255","19988"
"14.05.2017 05:00 - 14.05.2017 06:00","20272","19857"
"14.05.2017 06:00 - 14.05.2017 07:00","19632","19330"
"14.05.2017 07:00 - 14.05.2017 08:00","21052","20540"
"14.05.2017 08:00 - 14.05.2017 09:00","22699","22460"
"14.05.2017 09:00 - 14.05.2017 10:00","23895","23565"
"14.05.2017 10:00 - 14.05.2017 11:00","24738","24024"
"14.05.2017 11:00 - 14.05.2017 12:00","25216","24183"
"14.05.2017 12:00 - 14.05.2017 13:00","25612","24359"
"14.05.2017 13:00 - 14.05.2017 14:00","24087","23158"
"14.05.2017 14:00 - 14.05.2017 15:00","23461","22950"
"14.05.2017 15:00 - 14.05.2017 16:00","23202","22911"
"14.05.2017 16:00 - 14.05.2017 17:00","23061","22843"
"14.05.2017 17:00 - 14.05.2017 18:00","23357","23624"
"14.05.2017 18:00 - 14.05.2017 19:00","24437","24731"
"14.05.2017 19:00 - 14.05.2017 20:00","26078","26381"
"14.05.2017 20:00 - 14.05.2017 21:00","28247","28324"
"14.05.2017 21:00 - 14.05.2017 22:00","28929","28886"
"14.05.2017 22:00 - 14.05.2017 23:00","27239","27079"
"14.05.2017 23:00 - 15.05.2017 00:00","24641","24493"
"15.05.2017 00:00 - 15.05.2017 01:00","22586","22121"
"15.05.2017 01:00 - 15.05.2017 02:00","21231","20861"
"15.05.2017 02:00 - 15.05.2017 03:00","20370","20167"
"15.05.2017 03:00 - 15.05.2017 04:00","20145","19927"
"15.05.2017 04:00 - 15.05.2017 05:00","20469","20399"
"15.05.2017 05:00 - 15.05.2017 06:00","21524","21800"
"15.05.2017 06:00 - 15.05.2017 07:00","25637","25468"
"15.05.2017 07:00 - 15.05.2017 08:00","31411","30807"
"15.05.2017 08:00 - 15.05.2017 09:00","35837","35650"
"15.05.2017 09:00 - 15.05.2017 10:00","37212","37236"
"15.05.2017 10:00 - 15.05.2017 11:00","37266","37048"
"15.05.2017 11:00 - 15.05.2017 12:00","36822","36864"
"15.05.2017 12:00 - 15.05.2017 13:00","35152","34247"
"15.05.2017 13:00 - 15.05.2017 14:00","34410","34512"
"15.05.2017 14:00 - 15.05.2017 15:00","35622","35913"
"15.05.2017 15:00 - 15.05.2017 16:00","36337","37144"
"15.05.2017 16:00 - 15.05.2017 17:00","36278","37518"
"15.05.2017 17:00 - 15.05.2017 18:00","35510","36565"
"15.05.2017 18:00 - 15.05.2017 19:00","34625","35272"
"15.05.2017 19:00 - 15.05.2017 20:00","35139","35652"
"15.05.2017 20:00 - 15.05.2017 21:00","36211","36372"
"15.05.2017 21:00 - 15.05.2017 22:00","36114","36004"
"15.05.2017 22:00 - 15.05.2017 23:00","32764","32531"
"15.05.2017 23:00 - 16.05.2017 00:00","29274","29444"
"16.05.2017 00:00 - 16.05.2017 01:00","26428","26795"
"16.05.2017 01:00 - 16.05.2017 02:00","25072","25083"
"16.05.2017 02:00 - 16.05.2017 03:00","23994","24126"
"16.05.2017 03:00 - 16.05.2017 04:00","23554","23794"
"16.05.2017 04:00 - 16.05.2017 05:00","23699","24126"
"16.05.2017 05:00 - 16.05.2017 06:00","24626","25003"
"16.05.2017 06:00 - 16.05.2017 07:00","27105","27923"
"16.05.2017 07:00 - 16.05.2017 08:00","32099","33399"
"16.05.2017 08:00 - 16.05.2017 09:00","36741","37398"
"16.05.2017 09:00 - 16.05.2017 10:00","38325","38684"
"16.05.2017 10:00 - 16.05.2017 11:00","38091","38730"
"16.05.2017 11:00 - 16.05.2017 12:00","37633","38734"
"16.05.2017 12:00 - 16.05.2017 13:00","35477","36393"
"16.05.2017 13:00 - 16.05.2017 14:00","34933","36152"
"16.05.2017 14:00 - 16.05.2017 15:00","36075","37453"
"16.05.2017 15:00 - 16.05.2017 16:00","36807","38050"
"16.05.2017 16:00 - 16.05.2017 17:00","36827","38163"
"16.05.2017 17:00 - 16.05.2017 18:00","36363","37041"
"16.05.2017 18:00 - 16.05.2017 19:00","35546","36079"
"16.05.2017 19:00 - 16.05.2017 20:00","35891","36467"
"16.05.2017 20:00 - 16.05.2017 21:00","37101","37141"
"16.05.2017 21:00 - 16.05.2017 22:00","36365","36839"
"16.05.2017 22:00 - 16.05.2017 23:00","32913","33303"
"16.05.2017 23:00 - 17.05.2017 00:00","29445","29988"
"17.05.2017 00:00 - 17.05.2017 01:00","27126","27209"
"17.05.2017 01:00 - 17.05.2017 02:00","25337","25646"
"17.05.2017 02:00 - 17.05.2017 03:00","24234","24843"
"17.05.2017 03:00 - 17.05.2017 04:00","23876","24370"
"17.05.2017 04:00 - 17.05.2017 05:00","24077","24419"
"17.05.2017 05:00 - 17.05.2017 06:00","24605","25133"
"17.05.2017 06:00 - 17.05.2017 07:00","27246","28186"
"17.05.2017 07:00 - 17.05.2017 08:00","32447","33457"
"17.05.2017 08:00 - 17.05.2017 09:00","36384","37424"
"17.05.2017 09:00 - 17.05.2017 10:00","37908","38945"
"17.05.2017 10:00 - 17.05.2017 11:00","38485","39434"
"17.05.2017 11:00 - 17.05.2017 12:00","38511","39275"
"17.05.2017 12:00 - 17.05.2017 13:00","37017","36766"
"17.05.2017 13:00 - 17.05.2017 14:00","36405","36457"
"17.05.2017 14:00 - 17.05.2017 15:00","37151","37412"
"17.05.2017 15:00 - 17.05.2017 16:00","38048","38261"
"17.05.2017 16:00 - 17.05.2017 17:00","38446","38477"
"17.05.2017 17:00 - 17.05.2017 18:00","37918","37397"
"17.05.2017 18:00 - 17.05.2017 19:00","37228","36642"
"17.05.2017 19:00 - 17.05.2017 20:00","36999","36791"
"17.05.2017 20:00 - 17.05.2017 21:00","37254","37421"
"17.05.2017 21:00 - 17.05.2017 22:00","36792","37146"
"17.05.2017 22:00 - 17.05.2017 23:00","33678","33508"
"17.05.2017 23:00 - 18.05.2017 00:00","30647","30279"
"18.05.2017 00:00 - 18.05.2017 01:00","27263","27318"
"18.05.2017 01:00 - 18.05.2017 02:00","25688","25606"
"18.05.2017 02:00 - 18.05.2017 03:00","24839","24808"
"18.05.2017 03:00 - 18.05.2017 04:00","24337","24418"
"18.05.2017 04:00 - 18.05.2017 05:00","24285","24654"
"18.05.2017 05:00 - 18.05.2017 06:00","24654","25427"
"18.05.2017 06:00 - 18.05.2017 07:00","27130","28228"
"18.05.2017 07:00 - 18.05.2017 08:00","32145","33565"
"18.05.2017 08:00 - 18.05.2017 09:00","36387","37799"
"18.05.2017 09:00 - 18.05.2017 10:00","38113","39427"
"18.05.2017 10:00 - 18.05.2017 11:00","38852","39381"
"18.05.2017 11:00 - 18.05.2017 12:00","38999","39115"
"18.05.2017 12:00 - 18.05.2017 13:00","37898","37058"
"18.05.2017 13:00 - 18.05.2017 14:00","37008","36914"
"18.05.2017 14:00 - 18.05.2017 15:00","37865","37941"
"18.05.2017 15:00 - 18.05.2017 16:00","38179","38500"
"18.05.2017 16:00 - 18.05.2017 17:00","38637","38752"
"18.05.2017 17:00 - 18.05.2017 18:00","38073","37998"
"18.05.2017 18:00 - 18.05.2017 19:00","37132","37400"
"18.05.2017 19:00 - 18.05.2017 20:00","37270","37388"
"18.05.2017 20:00 - 18.05.2017 21:00","37957","37861"
"18.05.2017 21:00 - 18.05.2017 22:00","37841","37354"
"18.05.2017 22:00 - 18.05.2017 23:00","34757","33522"
"18.05.2017 23:00 - 19.05.2017 00:00","31600","30379"
"19.05.2017 00:00 - 19.05.2017 01:00","27395","27523"
"19.05.2017 01:00 - 19.05.2017 02:00","25728","25833"
"19.05.2017 02:00 - 19.05.2017 03:00","24826","25057"
"19.05.2017 03:00 - 19.05.2017 04:00","24319","24718"
"19.05.2017 04:00 - 19.05.2017 05:00","24468","24934"
"19.05.2017 05:00 - 19.05.2017 06:00","25369","25396"
"19.05.2017 06:00 - 19.05.2017 07:00","27750","28560"
"19.05.2017 07:00 - 19.05.2017 08:00","33054","34108"
"19.05.2017 08:00 - 19.05.2017 09:00","37613","38649"
"19.05.2017 09:00 - 19.05.2017 10:00","39582","40140"
"19.05.2017 10:00 - 19.05.2017 11:00","39587","39869"
"19.05.2017 11:00 - 19.05.2017 12:00","39359","40078"
"19.05.2017 12:00 - 19.05.2017 13:00","37478","38091"
"19.05.2017 13:00 - 19.05.2017 14:00","36941","37406"
"19.05.2017 14:00 - 19.05.2017 15:00","37718","38340"
"19.05.2017 15:00 - 19.05.2017 16:00","38244","38215"
"19.05.2017 16:00 - 19.05.2017 17:00","38061","38190"
"19.05.2017 17:00 - 19.05.2017 18:00","37357","37126"
"19.05.2017 18:00 - 19.05.2017 19:00","36862","36268"
"19.05.2017 19:00 - 19.05.2017 20:00","36925","36478"
"19.05.2017 20:00 - 19.05.2017 21:00","36774","36707"
"19.05.2017 21:00 - 19.05.2017 22:00","36657","36032"
"19.05.2017 22:00 - 19.05.2017 23:00","33729","32548"
"19.05.2017 23:00 - 20.05.2017 00:00","30610","29784"
"20.05.2017 00:00 - 20.05.2017 01:00","27153","27067"
"20.05.2017 01:00 - 20.05.2017 02:00","25243","25351"
"20.05.2017 02:00 - 20.05.2017 03:00","24079","24111"
"20.05.2017 03:00 - 20.05.2017 04:00","23461","23735"
"20.05.2017 04:00 - 20.05.2017 05:00","23401","23567"
"20.05.2017 05:00 - 20.05.2017 06:00","23318","23397"
