"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Italy (IT)","Actual Total Load [MW] - Italy (IT)"
"19.08.2015 09:00 - 19.08.2015 10:00","29173","29682"
"19.08.2015 10:00 - 19.08.2015 11:00","30046","30697"
"19.08.2015 11:00 - 19.08.2015 12:00","30411","30818"
"19.08.2015 12:00 - 19.08.2015 13:00","30412","30393"
"19.08.2015 13:00 - 19.08.2015 14:00","29894","29743"
"19.08.2015 14:00 - 19.08.2015 15:00","30101","29586"
"19.08.2015 15:00 - 19.08.2015 16:00","30510","29527"
"19.08.2015 16:00 - 19.08.2015 17:00","30574","29913"
"19.08.2015 17:00 - 19.08.2015 18:00","30826","30070"
"19.08.2015 18:00 - 19.08.2015 19:00","30899","30040"
"19.08.2015 19:00 - 19.08.2015 20:00","30967","30555"
"19.08.2015 20:00 - 19.08.2015 21:00","32436","31861"
"19.08.2015 21:00 - 19.08.2015 22:00","32208","30782"
"19.08.2015 22:00 - 19.08.2015 23:00","29892","28377"
"19.08.2015 23:00 - 20.08.2015 00:00","27364","26228"
"20.08.2015 00:00 - 20.08.2015 01:00","24245","24049"
"20.08.2015 01:00 - 20.08.2015 02:00","22639","22385"
"20.08.2015 02:00 - 20.08.2015 03:00","21665","21458"
"20.08.2015 03:00 - 20.08.2015 04:00","21044","21078"
"20.08.2015 04:00 - 20.08.2015 05:00","21144","20945"
"20.08.2015 05:00 - 20.08.2015 06:00","21751","21858"
"20.08.2015 06:00 - 20.08.2015 07:00","23000","22843"
"20.08.2015 07:00 - 20.08.2015 08:00","24884","24891"
"20.08.2015 08:00 - 20.08.2015 09:00","27675","27584"
"20.08.2015 09:00 - 20.08.2015 10:00","29702","29350"
"20.08.2015 10:00 - 20.08.2015 11:00","30392","30072"
"20.08.2015 11:00 - 20.08.2015 12:00","30533","29989"
"20.08.2015 12:00 - 20.08.2015 13:00","30430","30203"
"20.08.2015 13:00 - 20.08.2015 14:00","30007","29501"
"20.08.2015 14:00 - 20.08.2015 15:00","29760","29582"
"20.08.2015 15:00 - 20.08.2015 16:00","29211","29799"
"20.08.2015 16:00 - 20.08.2015 17:00","29682","30203"
"20.08.2015 17:00 - 20.08.2015 18:00","30134","30683"
"20.08.2015 18:00 - 20.08.2015 19:00","30686","30843"
"20.08.2015 19:00 - 20.08.2015 20:00","31039","31268"
"20.08.2015 20:00 - 20.08.2015 21:00","32383","32739"
"20.08.2015 21:00 - 20.08.2015 22:00","31470","31436"
"20.08.2015 22:00 - 20.08.2015 23:00","29048","28972"
"20.08.2015 23:00 - 21.08.2015 00:00","26568","26535"
"21.08.2015 00:00 - 21.08.2015 01:00","23882","24547"
"21.08.2015 01:00 - 21.08.2015 02:00","22263","22964"
"21.08.2015 02:00 - 21.08.2015 03:00","21356","22053"
"21.08.2015 03:00 - 21.08.2015 04:00","20968","21559"
"21.08.2015 04:00 - 21.08.2015 05:00","20861","21569"
"21.08.2015 05:00 - 21.08.2015 06:00","21778","22440"
"21.08.2015 06:00 - 21.08.2015 07:00","22919","23510"
"21.08.2015 07:00 - 21.08.2015 08:00","24630","25407"
"21.08.2015 08:00 - 21.08.2015 09:00","27276","28065"
"21.08.2015 09:00 - 21.08.2015 10:00","29221","29642"
"21.08.2015 10:00 - 21.08.2015 11:00","30517","30479"
"21.08.2015 11:00 - 21.08.2015 12:00","30904","30787"
"21.08.2015 12:00 - 21.08.2015 13:00","30385","30842"
"21.08.2015 13:00 - 21.08.2015 14:00","29851","30333"
"21.08.2015 14:00 - 21.08.2015 15:00","29486","30157"
"21.08.2015 15:00 - 21.08.2015 16:00","29610","30311"
"21.08.2015 16:00 - 21.08.2015 17:00","29626","30554"
"21.08.2015 17:00 - 21.08.2015 18:00","30225","30884"
"21.08.2015 18:00 - 21.08.2015 19:00","30291","31180"
"21.08.2015 19:00 - 21.08.2015 20:00","30577","31707"
"21.08.2015 20:00 - 21.08.2015 21:00","31713","33130"
"21.08.2015 21:00 - 21.08.2015 22:00","31381","31550"
"21.08.2015 22:00 - 21.08.2015 23:00","28915","28850"
"21.08.2015 23:00 - 22.08.2015 00:00","26665","26662"
"22.08.2015 00:00 - 22.08.2015 01:00","25329","24573"
"22.08.2015 01:00 - 22.08.2015 02:00","23725","23124"
"22.08.2015 02:00 - 22.08.2015 03:00","22715","22098"
"22.08.2015 03:00 - 22.08.2015 04:00","22110","21566"
"22.08.2015 04:00 - 22.08.2015 05:00","21888","21326"
"22.08.2015 05:00 - 22.08.2015 06:00","22389","21897"
"22.08.2015 06:00 - 22.08.2015 07:00","22925","22302"
"22.08.2015 07:00 - 22.08.2015 08:00","23710","23466"
"22.08.2015 08:00 - 22.08.2015 09:00","25636","25728"
"22.08.2015 09:00 - 22.08.2015 10:00","27094","27442"
"22.08.2015 10:00 - 22.08.2015 11:00","28102","28026"
"22.08.2015 11:00 - 22.08.2015 12:00","28490","27908"
"22.08.2015 12:00 - 22.08.2015 13:00","28670","27783"
"22.08.2015 13:00 - 22.08.2015 14:00","28015","27027"
"22.08.2015 14:00 - 22.08.2015 15:00","27454","26570"
"22.08.2015 15:00 - 22.08.2015 16:00","27493","26686"
"22.08.2015 16:00 - 22.08.2015 17:00","27809","26980"
"22.08.2015 17:00 - 22.08.2015 18:00","28675","27875"
"22.08.2015 18:00 - 22.08.2015 19:00","29524","28679"
"22.08.2015 19:00 - 22.08.2015 20:00","30313","29481"
"22.08.2015 20:00 - 22.08.2015 21:00","31682","31134"
"22.08.2015 21:00 - 22.08.2015 22:00","30835","29759"
"22.08.2015 22:00 - 22.08.2015 23:00","28409","27563"
"22.08.2015 23:00 - 23.08.2015 00:00","26234","25549"
"23.08.2015 00:00 - 23.08.2015 01:00","23454","23628"
"23.08.2015 01:00 - 23.08.2015 02:00","21940","21953"
"23.08.2015 02:00 - 23.08.2015 03:00","20913","20965"
"23.08.2015 03:00 - 23.08.2015 04:00","20238","20321"
"23.08.2015 04:00 - 23.08.2015 05:00","19909","20231"
"23.08.2015 05:00 - 23.08.2015 06:00","20133","20386"
"23.08.2015 06:00 - 23.08.2015 07:00","19874","20093"
"23.08.2015 07:00 - 23.08.2015 08:00","19926","20727"
"23.08.2015 08:00 - 23.08.2015 09:00","21440","22467"
"23.08.2015 09:00 - 23.08.2015 10:00","22689","24408"
"23.08.2015 10:00 - 23.08.2015 11:00","23539","25439"
"23.08.2015 11:00 - 23.08.2015 12:00","24229","26009"
"23.08.2015 12:00 - 23.08.2015 13:00","24864","26167"
"23.08.2015 13:00 - 23.08.2015 14:00","24382","25495"
"23.08.2015 14:00 - 23.08.2015 15:00","24140","25292"
"23.08.2015 15:00 - 23.08.2015 16:00","24099","24817"
"23.08.2015 16:00 - 23.08.2015 17:00","24288","24703"
"23.08.2015 17:00 - 23.08.2015 18:00","24756","25347"
"23.08.2015 18:00 - 23.08.2015 19:00","25361","26470"
"23.08.2015 19:00 - 23.08.2015 20:00","26525","27885"
"23.08.2015 20:00 - 23.08.2015 21:00","28444","30000"
"23.08.2015 21:00 - 23.08.2015 22:00","28991","29137"
"23.08.2015 22:00 - 23.08.2015 23:00","27168","27312"
"23.08.2015 23:00 - 24.08.2015 00:00","24948","25077"
"24.08.2015 00:00 - 24.08.2015 01:00","23282","23060"
"24.08.2015 01:00 - 24.08.2015 02:00","21584","21384"
"24.08.2015 02:00 - 24.08.2015 03:00","20749","20678"
"24.08.2015 03:00 - 24.08.2015 04:00","20371","20421"
"24.08.2015 04:00 - 24.08.2015 05:00","20667","20686"
"24.08.2015 05:00 - 24.08.2015 06:00","21863","21993"
"24.08.2015 06:00 - 24.08.2015 07:00","24279","24566"
"24.08.2015 07:00 - 24.08.2015 08:00","28001","27850"
"24.08.2015 08:00 - 24.08.2015 09:00","32476","32621"
"24.08.2015 09:00 - 24.08.2015 10:00","34761","35290"
"24.08.2015 10:00 - 24.08.2015 11:00","35907","36172"
"24.08.2015 11:00 - 24.08.2015 12:00","36037","36881"
"24.08.2015 12:00 - 24.08.2015 13:00","34988","35533"
"24.08.2015 13:00 - 24.08.2015 14:00","35226","35849"
"24.08.2015 14:00 - 24.08.2015 15:00","35572","36590"
"24.08.2015 15:00 - 24.08.2015 16:00","36017","36226"
"24.08.2015 16:00 - 24.08.2015 17:00","36393","36428"
"24.08.2015 17:00 - 24.08.2015 18:00","36018","36023"
"24.08.2015 18:00 - 24.08.2015 19:00","35356","35351"
"24.08.2015 19:00 - 24.08.2015 20:00","35626","35640"
"24.08.2015 20:00 - 24.08.2015 21:00","37246","37032"
"24.08.2015 21:00 - 24.08.2015 22:00","35340","34886"
"24.08.2015 22:00 - 24.08.2015 23:00","31835","31677"
"24.08.2015 23:00 - 25.08.2015 00:00","29030","29288"
"25.08.2015 00:00 - 25.08.2015 01:00","26232","26743"
"25.08.2015 01:00 - 25.08.2015 02:00","24470","25122"
"25.08.2015 02:00 - 25.08.2015 03:00","23648","24182"
"25.08.2015 03:00 - 25.08.2015 04:00","23225","23746"
"25.08.2015 04:00 - 25.08.2015 05:00","23312","23814"
"25.08.2015 05:00 - 25.08.2015 06:00","24364","24958"
"25.08.2015 06:00 - 25.08.2015 07:00","26667","27158"
"25.08.2015 07:00 - 25.08.2015 08:00","29663","30458"
"25.08.2015 08:00 - 25.08.2015 09:00","34261","34769"
"25.08.2015 09:00 - 25.08.2015 10:00","37348","37099"
"25.08.2015 10:00 - 25.08.2015 11:00","38237","37808"
"25.08.2015 11:00 - 25.08.2015 12:00","38839","37877"
"25.08.2015 12:00 - 25.08.2015 13:00","37401","37066"
"25.08.2015 13:00 - 25.08.2015 14:00","36843","36953"
"25.08.2015 14:00 - 25.08.2015 15:00","37300","37026"
"25.08.2015 15:00 - 25.08.2015 16:00","37685","37261"
"25.08.2015 16:00 - 25.08.2015 17:00","37916","37626"
"25.08.2015 17:00 - 25.08.2015 18:00","37535","37282"
"25.08.2015 18:00 - 25.08.2015 19:00","36728","36734"
"25.08.2015 19:00 - 25.08.2015 20:00","36974","36769"
"25.08.2015 20:00 - 25.08.2015 21:00","38225","38340"
"25.08.2015 21:00 - 25.08.2015 22:00","36733","36157"
"25.08.2015 22:00 - 25.08.2015 23:00","33274","32969"
"25.08.2015 23:00 - 26.08.2015 00:00","30195","30284"
"26.08.2015 00:00 - 26.08.2015 01:00","27345","27885"
"26.08.2015 01:00 - 26.08.2015 02:00","25583","25996"
"26.08.2015 02:00 - 26.08.2015 03:00","24508","24960"
"26.08.2015 03:00 - 26.08.2015 04:00","24056","24373"
"26.08.2015 04:00 - 26.08.2015 05:00","24131","24372"
"26.08.2015 05:00 - 26.08.2015 06:00","25180","25340"
"26.08.2015 06:00 - 26.08.2015 07:00","27446","27641"
"26.08.2015 07:00 - 26.08.2015 08:00","30648","30921"
"26.08.2015 08:00 - 26.08.2015 09:00","35124","35418"
"26.08.2015 09:00 - 26.08.2015 10:00","37600","37433"
"26.08.2015 10:00 - 26.08.2015 11:00","38422","38263"
"26.08.2015 11:00 - 26.08.2015 12:00","38712","38726"
"26.08.2015 12:00 - 26.08.2015 13:00","38355","37590"
"26.08.2015 13:00 - 26.08.2015 14:00","38141","37149"
"26.08.2015 14:00 - 26.08.2015 15:00","38259","37593"
"26.08.2015 15:00 - 26.08.2015 16:00","38547","37889"
"26.08.2015 16:00 - 26.08.2015 17:00","38816","38261"
"26.08.2015 17:00 - 26.08.2015 18:00","38550","37833"
"26.08.2015 18:00 - 26.08.2015 19:00","37634","36867"
"26.08.2015 19:00 - 26.08.2015 20:00","37599","37303"
"26.08.2015 20:00 - 26.08.2015 21:00","39322","38806"
"26.08.2015 21:00 - 26.08.2015 22:00","38350","36666"
"26.08.2015 22:00 - 26.08.2015 23:00","34978","33745"
"26.08.2015 23:00 - 27.08.2015 00:00","31630","30921"
"27.08.2015 00:00 - 27.08.2015 01:00","28643","28583"
"27.08.2015 01:00 - 27.08.2015 02:00","26667","26788"
"27.08.2015 02:00 - 27.08.2015 03:00","25552","25740"
"27.08.2015 03:00 - 27.08.2015 04:00","24942","25182"
"27.08.2015 04:00 - 27.08.2015 05:00","24853","25214"
"27.08.2015 05:00 - 27.08.2015 06:00","25680","26194"
"27.08.2015 06:00 - 27.08.2015 07:00","27930","28449"
"27.08.2015 07:00 - 27.08.2015 08:00","31045","31556"
"27.08.2015 08:00 - 27.08.2015 09:00","35692","36294"
"27.08.2015 09:00 - 27.08.2015 10:00","38068","38612"
"27.08.2015 10:00 - 27.08.2015 11:00","39292","39514"
"27.08.2015 11:00 - 27.08.2015 12:00","39581","39951"
"27.08.2015 12:00 - 27.08.2015 13:00","39105","38911"
"27.08.2015 13:00 - 27.08.2015 14:00","38685","38456"
"27.08.2015 14:00 - 27.08.2015 15:00","38851","39095"
"27.08.2015 15:00 - 27.08.2015 16:00","39105","39409"
"27.08.2015 16:00 - 27.08.2015 17:00","39301","39806"
"27.08.2015 17:00 - 27.08.2015 18:00","39144","39135"
"27.08.2015 18:00 - 27.08.2015 19:00","38242","38421"
"27.08.2015 19:00 - 27.08.2015 20:00","38219","38583"
"27.08.2015 20:00 - 27.08.2015 21:00","39868","40008"
"27.08.2015 21:00 - 27.08.2015 22:00","39329","37602"
"27.08.2015 22:00 - 27.08.2015 23:00","36108","34357"
"27.08.2015 23:00 - 28.08.2015 00:00","32662","31659"
"28.08.2015 00:00 - 28.08.2015 01:00","29118","29155"
"28.08.2015 01:00 - 28.08.2015 02:00","27210","27400"
"28.08.2015 02:00 - 28.08.2015 03:00","26082","26261"
"28.08.2015 03:00 - 28.08.2015 04:00","25472","25651"
"28.08.2015 04:00 - 28.08.2015 05:00","25388","25701"
"28.08.2015 05:00 - 28.08.2015 06:00","26289","26769"
"28.08.2015 06:00 - 28.08.2015 07:00","28428","29015"
"28.08.2015 07:00 - 28.08.2015 08:00","31192","32325"
"28.08.2015 08:00 - 28.08.2015 09:00","36135","36470"
"28.08.2015 09:00 - 28.08.2015 10:00","38915","38884"
"28.08.2015 10:00 - 28.08.2015 11:00","40279","40414"
"28.08.2015 11:00 - 28.08.2015 12:00","40431","40917"
"28.08.2015 12:00 - 28.08.2015 13:00","39918","40047"
"28.08.2015 13:00 - 28.08.2015 14:00","39096","39481"
"28.08.2015 14:00 - 28.08.2015 15:00","39244","39379"
"28.08.2015 15:00 - 28.08.2015 16:00","39082","39470"
"28.08.2015 16:00 - 28.08.2015 17:00","39075","39505"
"28.08.2015 17:00 - 28.08.2015 18:00","39090","39162"
"28.08.2015 18:00 - 28.08.2015 19:00","38512","38069"
"28.08.2015 19:00 - 28.08.2015 20:00","38768","38178"
"28.08.2015 20:00 - 28.08.2015 21:00","39813","39390"
"28.08.2015 21:00 - 28.08.2015 22:00","39370","36989"
"28.08.2015 22:00 - 28.08.2015 23:00","36341","33709"
"28.08.2015 23:00 - 29.08.2015 00:00","33256","31554"
"29.08.2015 00:00 - 29.08.2015 01:00","29734","29726"
"29.08.2015 01:00 - 29.08.2015 02:00","28044","27983"
"29.08.2015 02:00 - 29.08.2015 03:00","26681","26699"
"29.08.2015 03:00 - 29.08.2015 04:00","25867","25945"
"29.08.2015 04:00 - 29.08.2015 05:00","25595","25562"
"29.08.2015 05:00 - 29.08.2015 06:00","26024","25778"
"29.08.2015 06:00 - 29.08.2015 07:00","26496","26114"
"29.08.2015 07:00 - 29.08.2015 08:00","27744","27481"
"29.08.2015 08:00 - 29.08.2015 09:00","30745","30428"
"29.08.2015 09:00 - 29.08.2015 10:00","32820","32287"
"29.08.2015 10:00 - 29.08.2015 11:00","33948","33297"
"29.08.2015 11:00 - 29.08.2015 12:00","34125","33745"
"29.08.2015 12:00 - 29.08.2015 13:00","33723","33346"
"29.08.2015 13:00 - 29.08.2015 14:00","32610","32424"
"29.08.2015 14:00 - 29.08.2015 15:00","31571","31938"
"29.08.2015 15:00 - 29.08.2015 16:00","31552","31874"
"29.08.2015 16:00 - 29.08.2015 17:00","31905","32404"
"29.08.2015 17:00 - 29.08.2015 18:00","32952","33274"
"29.08.2015 18:00 - 29.08.2015 19:00","33706","34055"
"29.08.2015 19:00 - 29.08.2015 20:00","34972","34990"
"29.08.2015 20:00 - 29.08.2015 21:00","36147","36474"
"29.08.2015 21:00 - 29.08.2015 22:00","34671","34266"
"29.08.2015 22:00 - 29.08.2015 23:00","32000","31887"
"29.08.2015 23:00 - 30.08.2015 00:00","29663","29580"
"30.08.2015 00:00 - 30.08.2015 01:00","27478","27516"
"30.08.2015 01:00 - 30.08.2015 02:00","25727","25673"
"30.08.2015 02:00 - 30.08.2015 03:00","24437","24473"
"30.08.2015 03:00 - 30.08.2015 04:00","23640","23680"
"30.08.2015 04:00 - 30.08.2015 05:00","23155","23267"
"30.08.2015 05:00 - 30.08.2015 06:00","23114","23411"
"30.08.2015 06:00 - 30.08.2015 07:00","22781","22966"
"30.08.2015 07:00 - 30.08.2015 08:00","22810","23248"
"30.08.2015 08:00 - 30.08.2015 09:00","24552","25181"
"30.08.2015 09:00 - 30.08.2015 10:00","26248","27093"
"30.08.2015 10:00 - 30.08.2015 11:00","27584","28476"
"30.08.2015 11:00 - 30.08.2015 12:00","28147","29188"
"30.08.2015 12:00 - 30.08.2015 13:00","28434","29768"
"30.08.2015 13:00 - 30.08.2015 14:00","27573","29233"
"30.08.2015 14:00 - 30.08.2015 15:00","26555","28852"
"30.08.2015 15:00 - 30.08.2015 16:00","26401","28836"
"30.08.2015 16:00 - 30.08.2015 17:00","26579","29139"
"30.08.2015 17:00 - 30.08.2015 18:00","27408","30039"
"30.08.2015 18:00 - 30.08.2015 19:00","28568","30903"
"30.08.2015 19:00 - 30.08.2015 20:00","30441","32145"
"30.08.2015 20:00 - 30.08.2015 21:00","33067","34881"
"30.08.2015 21:00 - 30.08.2015 22:00","32534","33845"
"30.08.2015 22:00 - 30.08.2015 23:00","30487","31753"
"30.08.2015 23:00 - 31.08.2015 00:00","28042","29420"
"31.08.2015 00:00 - 31.08.2015 01:00","26783","27069"
"31.08.2015 01:00 - 31.08.2015 02:00","25039","25204"
"31.08.2015 02:00 - 31.08.2015 03:00","23796","24026"
"31.08.2015 03:00 - 31.08.2015 04:00","23162","23719"
"31.08.2015 04:00 - 31.08.2015 05:00","23185","23944"
"31.08.2015 05:00 - 31.08.2015 06:00","24428","25649"
"31.08.2015 06:00 - 31.08.2015 07:00","27236","29121"
"31.08.2015 07:00 - 31.08.2015 08:00","31035","33105"
"31.08.2015 08:00 - 31.08.2015 09:00","36639","38517"
"31.08.2015 09:00 - 31.08.2015 10:00","39831","41538"
"31.08.2015 10:00 - 31.08.2015 11:00","41405","42573"
"31.08.2015 11:00 - 31.08.2015 12:00","42319","43334"
"31.08.2015 12:00 - 31.08.2015 13:00","42086","42493"
"31.08.2015 13:00 - 31.08.2015 14:00","42432","42664"
"31.08.2015 14:00 - 31.08.2015 15:00","42508","43988"
"31.08.2015 15:00 - 31.08.2015 16:00","42818","44415"
"31.08.2015 16:00 - 31.08.2015 17:00","43436","44460"
"31.08.2015 17:00 - 31.08.2015 18:00","42921","43381"
"31.08.2015 18:00 - 31.08.2015 19:00","41694","42053"
"31.08.2015 19:00 - 31.08.2015 20:00","41037","42068"
"31.08.2015 20:00 - 31.08.2015 21:00","41776","43494"
"31.08.2015 21:00 - 31.08.2015 22:00","40144","40968"
"31.08.2015 22:00 - 31.08.2015 23:00","36632","37454"
"31.08.2015 23:00 - 01.09.2015 00:00","33199","34375"
"01.09.2015 00:00 - 01.09.2015 01:00","31400","31414"
"01.09.2015 01:00 - 01.09.2015 02:00","29481","29284"
"01.09.2015 02:00 - 01.09.2015 03:00","28013","28178"
"01.09.2015 03:00 - 01.09.2015 04:00","27464","27377"
"01.09.2015 04:00 - 01.09.2015 05:00","27342","27440"
"01.09.2015 05:00 - 01.09.2015 06:00","28352","28444"
"01.09.2015 06:00 - 01.09.2015 07:00","31006","31337"
"01.09.2015 07:00 - 01.09.2015 08:00","34392","34943"
"01.09.2015 08:00 - 01.09.2015 09:00","39534","40248"
"01.09.2015 09:00 - 01.09.2015 10:00","43030","43063"
"01.09.2015 10:00 - 01.09.2015 11:00","44059","44431"
"01.09.2015 11:00 - 01.09.2015 12:00","44607","45223"
"01.09.2015 12:00 - 01.09.2015 13:00","44121","43885"
"01.09.2015 13:00 - 01.09.2015 14:00","43450","43722"
"01.09.2015 14:00 - 01.09.2015 15:00","44627","44901"
"01.09.2015 15:00 - 01.09.2015 16:00","46132","46002"
"01.09.2015 16:00 - 01.09.2015 17:00","46759","45703"
"01.09.2015 17:00 - 01.09.2015 18:00","46039","44405"
"01.09.2015 18:00 - 01.09.2015 19:00","44592","42646"
"01.09.2015 19:00 - 01.09.2015 20:00","43664","42604"
"01.09.2015 20:00 - 01.09.2015 21:00","44527","43639"
"01.09.2015 21:00 - 01.09.2015 22:00","43095","40924"
"01.09.2015 22:00 - 01.09.2015 23:00","39573","37396"
"01.09.2015 23:00 - 02.09.2015 00:00","35970","34384"
"02.09.2015 00:00 - 02.09.2015 01:00","32410","31548"
"02.09.2015 01:00 - 02.09.2015 02:00","30157","29680"
"02.09.2015 02:00 - 02.09.2015 03:00","28860","28549"
"02.09.2015 03:00 - 02.09.2015 04:00","28029","28208"
"02.09.2015 04:00 - 02.09.2015 05:00","27916","28067"
"02.09.2015 05:00 - 02.09.2015 06:00","28655","29259"
"02.09.2015 06:00 - 02.09.2015 07:00","31710","32298"
"02.09.2015 07:00 - 02.09.2015 08:00","35092","36193"
"02.09.2015 08:00 - 02.09.2015 09:00","40234","41501"
"02.09.2015 09:00 - 02.09.2015 10:00","43473","44425"
"02.09.2015 10:00 - 02.09.2015 11:00","44887","45463"
"02.09.2015 11:00 - 02.09.2015 12:00","45711","45955"
"02.09.2015 12:00 - 02.09.2015 13:00","44037","44461"
"02.09.2015 13:00 - 02.09.2015 14:00","43282","44252"
"02.09.2015 14:00 - 02.09.2015 15:00","44809","44988"
"02.09.2015 15:00 - 02.09.2015 16:00","45675","45456"
"02.09.2015 16:00 - 02.09.2015 17:00","45784","45634"
"02.09.2015 17:00 - 02.09.2015 18:00","44665","44344"
"02.09.2015 18:00 - 02.09.2015 19:00","42951","42645"
"02.09.2015 19:00 - 02.09.2015 20:00","42451","42702"
"02.09.2015 20:00 - 02.09.2015 21:00","44012","43580"
"02.09.2015 21:00 - 02.09.2015 22:00","42064","40631"
"02.09.2015 22:00 - 02.09.2015 23:00","38665","37189"
"02.09.2015 23:00 - 03.09.2015 00:00","35344","34330"
"03.09.2015 00:00 - 03.09.2015 01:00","31429","31614"
"03.09.2015 01:00 - 03.09.2015 02:00","29674","29550"
"03.09.2015 02:00 - 03.09.2015 03:00","28495","28528"
"03.09.2015 03:00 - 03.09.2015 04:00","28200","27975"
"03.09.2015 04:00 - 03.09.2015 05:00","28125","27937"
"03.09.2015 05:00 - 03.09.2015 06:00","29242","29081"
"03.09.2015 06:00 - 03.09.2015 07:00","32176","32054"
"03.09.2015 07:00 - 03.09.2015 08:00","35917","35906"
"03.09.2015 08:00 - 03.09.2015 09:00","40859","41190"
"03.09.2015 09:00 - 03.09.2015 10:00","44007","43887"
"03.09.2015 10:00 - 03.09.2015 11:00","45395","44783"
"03.09.2015 11:00 - 03.09.2015 12:00","45763","45059"
"03.09.2015 12:00 - 03.09.2015 13:00","43480","42924"
"03.09.2015 13:00 - 03.09.2015 14:00","42992","42948"
"03.09.2015 14:00 - 03.09.2015 15:00","43897","44020"
"03.09.2015 15:00 - 03.09.2015 16:00","45150","43908"
"03.09.2015 16:00 - 03.09.2015 17:00","45521","44712"
"03.09.2015 17:00 - 03.09.2015 18:00","44833","43427"
"03.09.2015 18:00 - 03.09.2015 19:00","42939","41809"
"03.09.2015 19:00 - 03.09.2015 20:00","42552","42153"
"03.09.2015 20:00 - 03.09.2015 21:00","43388","43116"
"03.09.2015 21:00 - 03.09.2015 22:00","41189","39878"
"03.09.2015 22:00 - 03.09.2015 23:00","37896","36466"
"03.09.2015 23:00 - 04.09.2015 00:00","34669","33544"
"04.09.2015 00:00 - 04.09.2015 01:00","31278","30970"
"04.09.2015 01:00 - 04.09.2015 02:00","29457","29298"
"04.09.2015 02:00 - 04.09.2015 03:00","28432","28259"
"04.09.2015 03:00 - 04.09.2015 04:00","27887","27815"
"04.09.2015 04:00 - 04.09.2015 05:00","27872","27773"
"04.09.2015 05:00 - 04.09.2015 06:00","28869","29038"
"04.09.2015 06:00 - 04.09.2015 07:00","31919","32208"
"04.09.2015 07:00 - 04.09.2015 08:00","35517","36119"
"04.09.2015 08:00 - 04.09.2015 09:00","40364","41482"
"04.09.2015 09:00 - 04.09.2015 10:00","43611","44120"
"04.09.2015 10:00 - 04.09.2015 11:00","44707","44731"
"04.09.2015 11:00 - 04.09.2015 12:00","45054","45364"
"04.09.2015 12:00 - 04.09.2015 13:00","42891","43294"
"04.09.2015 13:00 - 04.09.2015 14:00","42373","42602"
"04.09.2015 14:00 - 04.09.2015 15:00","43215","43653"
"04.09.2015 15:00 - 04.09.2015 16:00","43679","44454"
"04.09.2015 16:00 - 04.09.2015 17:00","43603","44490"
"04.09.2015 17:00 - 04.09.2015 18:00","42608","42777"
"04.09.2015 18:00 - 04.09.2015 19:00","40720","41127"
"04.09.2015 19:00 - 04.09.2015 20:00","40341","41475"
"04.09.2015 20:00 - 04.09.2015 21:00","41674","42221"
"04.09.2015 21:00 - 04.09.2015 22:00","39406","39224"
"04.09.2015 22:00 - 04.09.2015 23:00","36289","35613"
"04.09.2015 23:00 - 05.09.2015 00:00","33440","33114"
